startupID,startupName,ICB_industry,accelaratorResult,accelerator,accleratorDate,ICB_sector,businessModel,dealInvestmentAmount,description,equityValuation,foundedDate,groupClassification,incubator,incubatorDate,incubatorResult,investmentStage,investorName,investorType,keyword,linkedinURL,roundDate,roundInvestmentAmount,roundInvestorCount,roundLeadInvestorType,roundValuation,source,stageClassification,startupClassification,startupStatus,state,founderName,city,website,Lat,Lon
YNOS0967,GRADIANS,Technology,,,,Software & Computer Services,B2C,,"Turn your smart phone into your personal practice partner. PrepWell by Gradians.com is an app designed for supervised practice. What this means is that if you are a High Schooler who takes Mathematics,  you can use PrepWell to be your practice partner. Use it to your hearts content and pay for only what you need.",,,['Online courses and resources'],Investopad,2015-02-01 0:00:00,,,[''],,['Mobile application for practising questions educational'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,['Edu-Tech'],,,[],Aurangabad,http://www.gradians.com/,19.901054,75.352478
YNOS0968,GRADIENT-U,Technology,,,,Technology Hardware & Equipment,B2B2C,,A company that solves the energy problem in a sustainable way. The goal is to utilize the high altitude winds using airborne wind power systems.,,,['Wind energy'],,,,,[''],,['Wind energy'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",IITM,,['Clean Technology'],Business Plan,,[],,,,
YNOS0969,"GRAMEEN CAPITAL INDIA,  NBFC ARM",,,,,,,"['',  '',  '',  '',  '']",,"['',  '',  '',  '',  '']",2007-01-01,[],,,,"['Seed',  'Seed',  'Seed',  'Seed',  'Seed']","['AMIT GAJENDRA KUMAR PATNI',  'ARIHANT PATNI',  'RATAN NAVAL TATA',  'SHRINIVAS V. DEMPO',  'VIKRAM SWINDER GANDHI']","['Angel',  'Angel',  'Angel',  'Angel',  'Angel']",[],"['',  '',  '',  '',  '']","[Timestamp('2015-03-01 00:00:00'),  Timestamp('2015-03-01 00:00:00'),  Timestamp('2015-03-01 00:00:00'),  Timestamp('2015-03-01 00:00:00'),  Timestamp('2015-03-01 00:00:00')]","['',  '',  '',  '',  '']",,,,VCC,"['',  '',  '',  '',  '']",[],,,[],,,,
YNOS0970,GRANADA SOFTWARE,Technology,,,,Software & Computer Services,B2C,,The Company's line of business includes providing computer processing and data preparation services.,,1992-01-01,['Business Support Services'],,,,,[''],,['Data preparation'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Industrial and Business Products and Services'],Angel investment,Uttar pradesh,[],Noida,,28.535517,77.391029
YNOS0971,GRANDOPEDIA,Technology,,,,Software & Computer Services,B2C,,"Grandopedia is a skill focused platform that helps students find and select classes,  like film making,  language learning,  health & fitness,  among others,  in a particular city.",,,['Online courses and resources'],Edugild,2016-03-01 0:00:00,,,[''],,['Develop educational Skill'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,['Edu-Tech'],,Maharashtra,[],Pune,http://gradopedia.com/,18.50989,73.807182
YNOS0972,GRANDOPINION,Healthcare ,,,,Healthcare ,B2B,[9.622872386000001],Grand Opinion is an ultimate quality provider of expert medical opinions and access to its best in the industry specialists.,[''],2017-01-01,['Healthcare Analytics and Software'],,,,['Seed Funding'],['FLORIDA BASED ANGEL INVESTOR'],['Angel'],['Guides institutions in mediacl field'],['http://www.floridaangelnexus.co/'],[Timestamp('2015-05-08 00:00:00')],[9.622872386000001],,,,TrakIn,['Pre-Seed'],['Health-Tech'],,USA,[],,,,
YNOS0973,GRAVIKY,Consumergoods,,,,personal and household goods,B2C,,Graviky Labs harvests air pollution and recycles it into inks and paints.,,2015-01-01 0:00:00,['Pollution control'],,,,,['MOHIT GOEL'],,['Reduces air pollution'],,"[Timestamp('2016-10-01 00:00:00'),  '',  '']","[0.8,  '',  '']","[1.0,  '',  '']","['Angel investors',  '',  '']","['',  '',  '']",VI,,['Clean Technology'],Angel investment,Karnataka,['NITESH KADYAN'],Bengaluru,http://graviky.com,13.094454,77.586014
YNOS0974,GRAY ROUTES,Consumerservices,,,,Retail,B2B,,Gray Routes deploys GPS-based sales & delivery automation solutions to FMCG courier food services e-commerce and logistics companies.,,2013-01-01 0:00:00,['Delivery services and logistics'],,,,,"['RAHUL GAUTAM, MAHESH PARASURAMAN']",,['Delivery solutions'],,"[Timestamp('2016-02-01 00:00:00'),  '',  '']","[0.64,  '',  '']","[2.0,  '',  '']","['Angel investors',  '',  '']","['',  '',  '']",VI,,['Hyperlocal and Logistics'],Angel investment,Maharashtra,[],Mumbai,,19.180874,72.857452
YNOS0975,GREE ENERGY SYSTEMS,BasicMaterials,,,,Chemicals,B2B2C,,Target nabufactures Bio-fuel based fuel additive.,,,['Industrial Suppliers'],TREC - STEP,2015-01-01 0:00:00,,,[''],,['Bio Fuel additive production and sell'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,['Industrial and Business Products and Services'],,,[],Trichy,,,
YNOS0976,GREEDYGAME,Consumerservices,,,,Media,B2B2C,,A unique platform for advertisers to create digital marketing campaigns. It helps brands tell their stories to the consumers using in-game characters.,,,['Advertising'],TLabs,2014-03-01 0:00:00,,,[''],,['Digital advertising'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,['Media Advertising and Gaming'],,,[],New Delhi,http://www.greedygame.com/,28.526592,77.290169
YNOS0977,GREEN ECM TECHNOLOGIES,Technology,,,,Software & Computer Services,B2B,,Web Solutions,,,['DevOps'],PSG - STEP,2015-01-01 0:00:00,,,[''],,['Website development'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,['Software and Internet Services'],,,[],Coimbatore,http://www.greenecmtech.com,11.017363,76.958885
YNOS0978,GREEN ENABLED IT SOLUTIONS,Industrials,,,,Industrial goods and services,B2B,,"Green Enabled IT Solutions Pvt. Ltd. provides IT asset management and remarketing solutions worldwide. It offers IT asset life cycle management services in the areas of packaging and logistics,  refurbishment and repair,  data wipes,  redeployment or safety stock maintenance,  reselling,  and maintenance and spares,  as well as inventory audit.",,2015-01-01 0:00:00,['Business Support Services'],,,,,[''],,['IT asset life cycle management services'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",Deal curry,,['Industrial and Business Products and Services'],Angel investment,Karnataka,[],Bengaluru,,13.094454,77.586014
YNOS0979,GREENCHIP,Industrials,,,,Industrial goods and services,B2B,,"GreenChips Co.,  Ltd. supplies semiconductors and components to IT industry in South Korea. Its products are used in IR/RF remote controller,  battery charger,  mobile/portable TV,  STB,  and car black box products.",,1995-01-01,['Industrial Suppliers'],,,,,[''],,"['Suplier for IT industry', 'semi conductors and components']",,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Industrial and Business Products and Services'],Angel investment,Korea,[],,,,
YNOS0980,GREENOPIA,Consumergoods,,,,personal and household goods,B2C,"['',  '']","Greenopia Technologies LLP provides Greenopia smart kits that allow plants in capillary based self watering. Its smart kit includes a sensor dipstick that keeps an eye on plants,  and reports the sunlight and soil moisture from time to time, and an app that makes intelligent recommendations based on the reported data.","['',  '']",2011-01-01,['Green transportation'],,,,"['Seed',  'Seed']","['RAJAN JEI ANANDAN',  'SHARAD SHARMA']","['Angel',  'Angel']",['Smart kit for watering plants'],"['',  '']","[Timestamp('2015-03-01 00:00:00'),  Timestamp('2015-03-01 00:00:00')]","[0.641524826,  0.641524826]",,,,VCC,"['Pre-Seed',  'Pre-Seed']",['Clean Technology'],,Karnataka,"['DEVYANI JAIN',  'MAYUKHINI PANDE',  'MANI HK']",Bangalore,http://www.thegreenopia.com,12.972442,77.580643
YNOS0981,GREENPILL RENEWABLE ENERGY,Oil and Gas,,,,Oil and gas,,,,,,[],,,,,[''],,[],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Others'],Angel investment,,[],,,,
YNOS0982,GREET HERBAL REMEDIES,Consumergoods,,,,Food and beverage,B2C,,"Supplier and exporter of herbal extracts,  spices,  incense sticks,  essential oil",,,['Food Products'],,,,,[''],,['Supplier and exporter of spices'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Consumer Products and Services'],Angel investment,Tamil Nadu,[],Chennai,,12.981241,80.20945
YNOS0983,GREX ALTERNATIVE INVESTMENTS MARKET,Financials,,,,Financial services,B2C,"[20.84955684,  20.84955684]",GREX is an innovative financial services institution involved in building solutions that combine high finance with high technology.,"['',  '']",,"['Alternative Funding Platforms',  'Investment advisory and consultancy and financial consumer services']",,,,"['Seed Funding',  'Seed Funding']","['CHANDRU BADRINARAYANAN',  'KUNAL BAJAJ']","['Angel',  'Angel']",['Financial services'],"['https://in.linkedin.com/in/chandru-badrinarayanan-6b9b954',  '']","[Timestamp('2015-08-04 00:00:00'),  Timestamp('2015-08-04 00:00:00')]","[41.69911367,  41.69911367]",,,,Deal Curry,"['Seed',  'Seed']",['Fin-Tech and Payments'],Angel investment,Maharashtra,['Mnish Kumar'],Pune,,18.50989,73.807182
YNOS0984,GREY MATTER RESEARCH FOUNDATION,Industrials,,,,Industrial goods and services,B2B2C,,Greymeter is an online skill endorsement platform for college and university students where they prove and showcase their skills across different disciplines by solving practical problems faced by the companies. The platform also enables companies to crowd-source solutions for challenges and discover tested talent.,,,['Industrial Suppliers'],GSF Accelerator,2014-04-01 0:00:00,,,"['',  '']",,['Nanotubes providers for Industries'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,['Industrial and Business Products and Services'],,,[],Noida,http://greymeter.com/,28.535517,77.391029
YNOS0985,GREY ORANGE ROBOTICS,Industrials,,,,Industrial goods and services,B2B,,GreyOrange is 300+ employee technology startup that is creating hardware & software products for warehousing industry.,,,['Product development'],,,,,[''],,['Robots'],,"[Timestamp('2014-04-01 00:00:00'),  '',  '']","[54.0,  '',  '']","[2.0,  '',  '']","['Angel investors',  '',  '']","['',  '',  '']",VI,,['Industrial and Business Products and Services'],Angel investment,Haryana,"['WOLFGANG HOELTGEN',  'AKASH GUPTA',  'SAMAY KOHLI']",Gurgaon,http://www.greyorange.com/,28.457523,77.026344
YNOS0986,GREYCAMPUS Edu-Tech,Consumerservices,,,,Retail,B2C,[''],The Company offers online skills and certification training services.,[''],2008-01-01,['Placement and Employment related services'],,,,['Seed'],['SARATH SURA'],['Angel'],['Training employee'],[''],[Timestamp('2016-06-07 00:00:00')],[''],,,,VCC,[''],['Edu-Tech'],,Andhra pradesh,[],Hyderabad,http://www.greycampus.com,17.437462,78.448288
YNOS0987,GREYMETER,Technology,,,,Software & Computer Services,B2C,,Greymeter is an online engagement platform connecting corporate with university students where finest students tackle real world challenges demonstrate capabilities win rewards and discover career opportunities with employers.,,2013-01-01 0:00:00,['Social platforms for Educational sector'],,,,,['LEAD ANGELS'],,['Connects corporate and Students'],,"[Timestamp('2015-04-01 00:00:00'),  '',  '']","['',  '',  '']","['',  '',  '']","['Angel forums',  '',  '']","['',  '',  '']",VI,,['Edu-Tech'],Angel investment,New Delhi,"['DHEERAJ ANAND',  'AMAN GARG',  'NINGNING NIUMAI']",New Delhi,http://greymeter.com,28.526592,77.290169
YNOS0988,GROWTHWORD DIGITAL (IAMWIRE),Technology,,,,Software & Computer Services,B2B,,"It has been acting as a platform for startups and entrepreneurs to showcase their products to the world,  and further acts like a bridge between startups and investors.",,,['Business Support Services'],,,,,,,['Online platform for businesses to advertise and obtain fundraising support'],,,,,,,,,['Industrial and Business Products and Services'],Angel investment,Haryana,"['Abhinav Dinesh Garg',  'Sugandh Dawan']",Gurgaon,,28.457523,77.026344
YNOS0989,GS FARM TAAZA PRODUCE,Industrials,,,,Industrial goods and services,B2B,"[32.07624129,  32.07624129]","It offers supply chain management services for various fresh produces that include broccoli,  yellow zucchini,  green zucchini etc. They also provides advisory services to the farmers on improving the yield and field operations. It serves farmers and business customers,  including retail,  eCommerce,  hotels,  restaurants,  corporates,  and institutions.","['',  '']",2015-01-01,['Delivery services and logistics'],,,,"['Seed',  'Seed']","['PHANEESH MURTHY',  'SUDHEER K. KUPPAM']","['Angel',  'Angel']",['Fresh produce supply chain management services'],"['',  '']","[Timestamp('2015-08-18 00:00:00'),  Timestamp('2015-08-18 00:00:00')]","[64.15248257,  64.15248257]",,,,VCC,"['Seed',  'Seed']",['Hyperlocal and Logistics'],Angel investment,Karnataka,['Silicon calley veterans'],Bengaluru,http://farmtaaza.com,13.094454,77.586014
YNOS0990,GUIDDOO WORLD TRAVELS,Consumerservices,,,,Travel and Leisure,B2C,"['',  '']","Guiddoo builds in-destination experiences for travellers and hence provides a one stop shop for a traveller during his ???Experience?? phase of travel and includes features like Tour and Activity Marketplace,  Audio Visual Travel Content and Restaurant-Spa-Nightclub-Shopping Information and Booking Tools on the Customers Smartphone","['',  '']",2014-01-01,['Travel & Tourism'],,,,"['Seed',  'Seed']","['PAWAN BORLE',  'VISHAL BHARAT SHAH']","['Angel',  'Angel']",['Travel and tourism'],"['',  '']","[Timestamp('2015-06-10 00:00:00'),  Timestamp('2015-06-10 00:00:00')]","['',  '']",,,,VCC,"['',  '']",['Consumer Products and Services'],Angel investment,Maharashtra,"['Prashanth Choudhry',  'Nidhi Varma',  'Dharshan Sharma']",Mumbai,http://www.guiddoo.com,19.180874,72.857452
YNOS0991,GUIDETRIP,Consumerservices,,,,Travel and Leisure,B2C,,GuideTrip is a travel marketplace which allows travellers to search and book personalized guided tours across the world with locals as their personal guides.,,,['Travel & Tourism'],GSF Accelerator,2014-06-01 0:00:00,,,[''],,['Travel and tour'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,['Consumer Products and Services'],,,[],New Delhi,http://www.guidetrip.com/,28.526592,77.290169
YNOS0992,GULMEHAR MARKETING,,,,,,,,,,,[],,,,,[''],,[],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Internet marketplace and e-Commerce'],Angel investment,,[],,,,
YNOS0993,GUN POINT,Technology,,,,Software & Computer Services,B2B,,Gunpoint offers SMS + App based platform for retail stores to solve the problem of customer engagement using loyalty programs.,,,['Communication services'],,,,,[''],,"['Communications',  'Mobile app']",,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",Startup Centre,,['Software and Internet Services'],Incubation,New Delhi,[],New Delhi,,28.526592,77.290169
YNOS0994,GUPSUP.ES,Technology,,,,Software & Computer Services,B2C,,A social platform interaction website where people can hangout meet and talk,,,['Connect People for Social Activities'],,,,,[''],,['Meet New People'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",Startup Centre,,"['Social Platforms',  'Not required']",Acceleration,Karnataka,[],Bengaluru,,13.094454,77.586014
YNOS0995,GUVI GEEK TECHNOLOGIES,Technology,,,,Software & Computer Services,B2C,,Co Name = GUVI GEEK NETWORK PRIVATE LIMITED GUVI focus on sharing technical learnings in vernacular languages,,,['Online courses and resources'],IIT-Madras,2014-09-01 0:00:00,,,[''],,['Learn Coding Language'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,['Edu-Tech'],,,[],Chennai,https://www.guvi.in/aboutus,12.981241,80.20945
YNOS0996,GVAHEALTH,Healthcare,,,,Healthcare,,,,,,[],,,,,[''],,[],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Health-Tech'],Angel investment,,[],Bengaluru,,13.094454,77.586014
YNOS0997,GYANDHAN,Financials,,,,Financial services,B2C,,GyanDhan ensures that financial obstacles never stand in the way of someones education dream. By combining data science with financial innovation we provide affordable education loan options to Indian students pursuing higher studies.,,2015-01-01 0:00:00,['Alternative Funding Platforms'],,,,,"['HARVARD ANGELS, STANFORD ANGELS, OTHERS']",,"['Educational loans',  'Educational']",,"[Timestamp('2016-07-01 00:00:00'),  '',  '']","[10.0,  '',  '']","['',  '',  '']","['Angel forums',  '',  '']","['',  '',  '']",VI,,['Fin-Tech and Payments'],Angel investment,New Delhi,[],New Delhi,,28.526592,77.290169
YNOS0998,GYANIX (JACKSCHOOL),,,,,,,,,,,[],,,,,[''],,[],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Edu-Tech'],Angel investment,,[],,,,
YNOS0999,GYANKOSH SOLUTIONS,Technology,,,,Software & Computer Services,B2C,"[3.35651504,  3.35651504,  4.009530161,  4.009530161,  4.009530161,  4.009530161]",Gyankosh Solutions Private Limited operates a home tutoring marketplace that allows parents to find part-time home tutors for their child in India.,"[90.93104382,  90.93104382,  175.7778022,  175.7778022,  175.7778022,  175.7778022]",2008-01-01,['Software services for consumers'],,,,"['Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed']","['ABHISHEK GOYAL',  'MUKESH SINGH',  'AKSHAY GARG',  'RAKESH MALHOTRA',  'SACHIN BHATIA',  'SUBRATA MITRA']","['Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel']",['App for finding home tutors'],"['',  '',  'https://in.linkedin.com/in/gargakshay',  '',  '',  '']","[Timestamp('2014-08-25 00:00:00'),  Timestamp('2014-08-25 00:00:00'),  Timestamp('2015-05-11 00:00:00'),  Timestamp('2015-05-11 00:00:00'),  Timestamp('2015-05-11 00:00:00'),  Timestamp('2015-05-11 00:00:00')]","[6.713030081,  6.713030081,  16.03812064,  16.03812064,  16.03812064,  16.03812064]",,,,VCC,"['Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed']",['Software and Internet Services'],,Karnataka,[],Bengaluru,http://www.flipclass.com,13.094454,77.586014
